timestamp,customer_id,genre,age,annual_income,spending_score,type,model,screen_size,quantity,unit_price
2021-01-23 07:04:02,96,Male,24,60,52,laptop,ki2,17.0,5,2273
2021-05-08 20:24:34,34,Male,18,33,92,laptop,ki2,12.0,4,3649
2021-05-02 19:16:34,70,Female,32,48,47,laptop,k12,12.0,2,4748
2021-09-24 19:13:28,2,Male,21,15,81,laptop,kz,14.0,1,2117
2021-03-24 09:31:29,52,Male,33,42,60,laptop,qw2,14.0,1,4189
2021-10-20 01:11:34,30,Female,23,29,87,smart phone,bn20,6.5,5,4797
2021-03-14 14:51:33,134,Female,31,72,71,laptop,k12,15.0,4,4620
2021-04-05 06:31:55,28,Male,35,28,61,television,dj1,55.0,3,3823
2021-11-24 06:17:14,76,Male,26,54,54,laptop,ay9,12.0,3,3783
2021-07-05 10:03:30,48,Female,27,40,47,laptop,ki2,15.0,4,2098
2021-08-14 16:05:40,184,Female,29,98,88,laptop,ay9,14.0,5,1292
2021-12-17 22:30:23,132,Male,39,71,75,laptop,jl3,17.0,1,321
2021-01-09 15:21:17,165,Male,50,85,26,laptop,ki2,17.0,5,558
2021-08-18 23:17:08,191,Female,34,103,23,laptop,zeta,14.0,5,1130
2021-05-12 12:23:27,182,Female,32,97,86,television,jk23,40.0,5,3101
2021-02-16 04:42:25,200,Male,30,137,83,laptop,ay9,15.0,4,4884
2021-03-17 09:19:39,43,Male,48,39,36,laptop,zeta,14.0,2,4007
2021-05-07 22:39:48,26,Male,29,28,82,laptop,qw2,15.0,5,3654
2021-03-03 23:24:12,129,Male,59,71,11,laptop,c6,17.0,1,230
2021-10-12 21:22:05,142,Male,32,75,93,laptop,ki2,14.0,2,4391
2021-04-06 21:49:40,171,Male,40,87,13,laptop,c6,15.0,1,4895
2021-05-17 13:05:52,21,Male,35,24,35,laptop,c6,14.0,4,4337
2021-12-08 21:20:52,18,Male,20,21,66,laptop,qw2,12.0,1,3326
2021-07-22 02:02:52,70,Female,32,48,47,laptop,j3,17.0,2,513
2021-09-27 18:04:25,48,Female,27,40,47,laptop,jl3,12.0,3,4690
2021-10-07 07:18:06,23,Female,46,25,5,television,k20,55.0,4,3758
2021-01-22 07:59:26,36,Female,21,33,81,laptop,ay9,15.0,1,296
2021-01-16 21:45:18,114,Male,19,64,46,laptop,jl3,17.0,4,2892
2021-04-07 13:43:33,197,Female,45,126,28,laptop,ay9,14.0,4,2117
2021-02-03 19:11:16,137,Female,44,73,7,laptop,k12,15.0,5,4070
2021-11-19 23:21:22,183,Male,46,98,15,laptop,kz,17.0,3,1223
2021-09-14 20:12:00,80,Female,49,54,42,laptop,qw2,15.0,2,280
2021-12-30 07:42:49,47,Female,50,40,55,laptop,k12,17.0,2,3065
2021-09-15 16:50:44,134,Female,31,72,71,laptop,ki2,14.0,3,1827
2021-12-09 14:59:38,80,Female,49,54,42,laptop,jl3,15.0,3,3202
2021-03-14 00:26:35,19,Male,52,23,29,laptop,qw2,14.0,1,169
2021-07-12 17:10:48,164,Female,31,81,93,laptop,zeta,15.0,5,79
2021-06-01 20:54:11,107,Female,66,63,50,television,boom,48.0,1,3166
2021-02-26 13:37:53,114,Male,19,64,46,laptop,ki2,14.0,5,4404
2021-08-17 04:27:47,22,Male,25,24,73,laptop,c6,14.0,4,2813
2021-04-23 16:22:13,141,Female,57,75,5,laptop,j3,14.0,2,2254
2021-06-14 19:38:40,125,Female,23,70,29,laptop,jl3,12.0,1,2296
2021-02-10 07:07:29,138,Male,32,73,73,laptop,c6,14.0,4,1823
2021-10-11 10:25:58,151,Male,43,78,17,laptop,k12,15.0,1,3911
2021-06-25 02:52:51,194,Female,38,113,91,laptop,ki2,12.0,1,4464
2021-01-18 08:56:38,48,Female,27,40,47,laptop,zeta,15.0,5,3095
2021-02-25 02:13:20,189,Female,41,103,17,smart phone,k9,6.0,4,762
2021-05-27 01:55:13,168,Female,33,86,95,smart phone,c3,6.5,3,2260
2021-07-15 01:48:59,152,Male,39,78,88,laptop,jl3,15.0,5,4182
2021-02-27 20:00:52,119,Female,51,67,43,laptop,jl3,15.0,3,654
2021-07-04 11:14:17,131,Male,47,71,9,laptop,k12,17.0,3,606
2021-09-06 02:49:33,121,Male,27,67,56,laptop,c6,17.0,2,1015
2021-03-22 00:46:31,9,Male,64,19,3,laptop,j3,14.0,4,3758
2021-10-21 08:26:05,90,Female,50,58,46,laptop,ay9,12.0,4,4884
2021-09-01 08:46:29,97,Female,47,60,47,laptop,zeta,12.0,2,897
2021-03-27 21:06:44,132,Male,39,71,75,laptop,k12,15.0,5,2446
2021-10-23 06:48:00,77,Female,45,54,53,laptop,ay9,15.0,4,836
2021-03-16 18:01:25,46,Female,24,39,65,laptop,ki2,17.0,2,2639
2021-10-18 14:18:32,106,Female,21,62,42,laptop,ki2,15.0,4,512
2021-12-25 02:46:54,188,Male,28,101,68,television,dj1,55.0,3,709
2021-03-10 09:54:24,65,Male,63,48,51,laptop,qw2,17.0,3,2622
2021-10-24 11:49:55,187,Female,54,101,24,laptop,c6,14.0,1,1229
2021-04-11 14:08:02,172,Male,28,87,75,laptop,qw2,12.0,1,2985
2021-05-27 23:47:47,55,Female,50,43,45,laptop,ay9,17.0,3,2216
2021-08-19 14:59:58,104,Male,26,62,55,smart phone,c3,5.5,1,1188
2021-06-16 13:43:16,85,Female,21,54,57,laptop,c6,17.0,1,715
2021-09-13 05:23:14,19,Male,52,23,29,laptop,k12,12.0,2,2879
2021-11-07 15:16:25,135,Male,20,73,5,laptop,kz,12.0,3,224
2021-02-08 02:43:29,70,Female,32,48,47,laptop,zeta,17.0,3,3228
2021-07-20 16:55:15,165,Male,50,85,26,laptop,kz,17.0,3,2700
2021-09-16 15:17:08,156,Female,27,78,89,laptop,j3,14.0,5,4415
2021-10-29 19:38:25,84,Female,46,54,44,laptop,kz,15.0,5,3442
2021-11-14 17:43:39,157,Male,37,78,1,laptop,c6,17.0,1,886
2021-12-20 07:18:39,67,Female,43,48,50,laptop,jl3,17.0,1,1928
2021-08-27 17:14:52,2,Male,21,15,81,laptop,k12,17.0,5,4620
2021-08-11 04:35:08,193,Male,33,113,8,laptop,qw2,12.0,1,3223
2021-08-13 14:21:59,139,Male,19,74,10,laptop,j3,15.0,5,4214
2021-09-06 15:22:40,80,Female,49,54,42,laptop,zeta,14.0,5,1233
2021-03-22 00:29:56,161,Female,56,79,35,laptop,ay9,14.0,2,2273
2021-09-04 20:21:37,200,Male,30,137,83,laptop,ay9,15.0,3,3426
2021-02-15 19:47:50,137,Female,44,73,7,laptop,kz,15.0,3,1818
2021-12-17 13:34:03,31,Male,60,30,4,laptop,zeta,15.0,4,4109
2021-02-28 01:39:28,34,Male,18,33,92,laptop,qw2,15.0,3,4297
2021-03-24 05:47:05,19,Male,52,23,29,laptop,zeta,12.0,2,3656
2021-10-07 02:57:47,15,Male,37,20,13,laptop,kz,15.0,5,3004
2021-01-23 20:09:54,147,Male,48,77,36,laptop,ki2,15.0,2,1210
2021-12-19 11:52:49,74,Female,60,50,56,laptop,qw2,14.0,2,4748
2021-06-28 09:11:00,177,Male,58,88,15,laptop,qw2,17.0,5,3095
2021-01-14 01:27:55,55,Female,50,43,45,laptop,kz,14.0,3,1727
2021-11-11 05:55:25,150,Male,34,78,90,laptop,kz,15.0,1,2901
2021-09-15 15:47:34,137,Female,44,73,7,laptop,kz,14.0,4,4157
2021-01-13 05:35:11,49,Female,29,40,42,laptop,ay9,12.0,4,3580
2021-11-18 16:57:58,98,Female,27,60,50,laptop,c6,15.0,2,973
2021-09-17 15:04:04,200,Male,30,137,83,laptop,zeta,15.0,3,4365
2021-01-09 18:48:46,7,Female,35,18,6,laptop,j3,15.0,2,4446
2021-12-17 19:14:02,96,Male,24,60,52,laptop,j3,12.0,1,4793
2021-08-31 21:27:48,7,Female,35,18,6,laptop,j3,14.0,5,1751
2021-05-19 18:43:34,112,Female,19,63,54,smart phone,k9,6.0,1,3727
2021-05-26 00:50:47,70,Female,32,48,47,laptop,k12,15.0,2,3474
2021-09-22 18:40:49,147,Male,48,77,36,laptop,c6,15.0,4,3096
2021-01-28 13:38:50,11,Male,67,19,14,laptop,qw2,17.0,1,2037
2021-06-10 00:34:39,138,Male,32,73,73,laptop,kz,17.0,5,3919
2021-03-24 05:53:21,128,Male,40,71,95,laptop,ay9,12.0,2,1603
2021-04-12 20:52:08,76,Male,26,54,54,laptop,k12,12.0,3,369
2021-06-26 19:15:57,85,Female,21,54,57,laptop,zeta,12.0,2,4587
2021-12-08 06:28:44,64,Female,54,47,59,laptop,zeta,15.0,4,3386
2021-09-12 12:05:39,123,Female,40,69,58,laptop,ay9,12.0,3,4884
2021-10-20 17:46:07,6,Female,22,17,76,laptop,j3,17.0,4,4172
2021-11-08 10:40:35,137,Female,44,73,7,laptop,jl3,14.0,4,4463
2021-05-31 01:04:41,171,Male,40,87,13,television,jk23,48.0,3,1492
2021-11-27 09:30:49,168,Female,33,86,95,laptop,zeta,14.0,4,1741
2021-01-14 02:18:15,197,Female,45,126,28,laptop,k12,15.0,5,3299
2021-08-30 15:34:09,25,Female,54,28,14,laptop,qw2,15.0,5,3459
2021-06-19 15:04:30,42,Male,24,38,92,laptop,k12,14.0,2,993
2021-11-08 18:48:44,83,Male,67,54,41,laptop,zeta,15.0,2,1845
2021-08-21 01:40:08,137,Female,44,73,7,laptop,ay9,15.0,2,1139
2021-01-16 11:37:17,82,Male,38,54,55,laptop,kz,15.0,3,111
2021-01-31 14:42:43,127,Male,43,71,35,laptop,k12,12.0,4,3974
2021-12-04 21:12:51,20,Female,35,23,98,laptop,ki2,17.0,4,1882
2021-04-17 05:29:39,41,Female,65,38,35,laptop,ki2,12.0,3,3698
2021-01-03 20:58:53,110,Male,66,63,48,smart phone,c3,6.0,3,2873
2021-07-02 22:35:54,30,Female,23,29,87,laptop,k12,12.0,3,2176
2021-04-07 21:24:54,89,Female,34,58,60,laptop,ay9,14.0,1,2830
2021-11-05 16:27:00,14,Female,24,20,77,laptop,c6,15.0,5,282
2021-03-02 08:38:47,160,Female,30,78,73,laptop,zeta,17.0,5,4413
2021-10-26 04:53:18,152,Male,39,78,88,laptop,jl3,14.0,3,220
2021-07-21 22:34:00,107,Female,66,63,50,laptop,k12,14.0,5,3415
2021-12-22 13:57:58,34,Male,18,33,92,smart phone,pk2,6.5,2,317
2021-06-23 21:36:06,58,Male,69,44,46,laptop,ki2,12.0,1,2356
2021-06-19 06:55:13,162,Female,29,79,83,laptop,zeta,15.0,3,509
2021-11-01 11:15:40,40,Female,20,37,75,laptop,ki2,17.0,2,1456
2021-05-25 15:25:43,85,Female,21,54,57,laptop,c6,17.0,2,1091
2021-05-12 09:12:38,37,Female,42,34,17,laptop,ki2,17.0,4,1131
2021-04-24 10:30:10,71,Male,70,49,55,laptop,ki2,14.0,1,2007
2021-02-22 22:48:47,78,Male,40,54,48,television,dj1,24.0,4,3451
2021-01-16 12:08:57,100,Male,20,61,49,laptop,kz,17.0,5,2700
2021-12-18 01:39:27,70,Female,32,48,47,laptop,j3,12.0,2,4058
2021-01-13 05:31:37,137,Female,44,73,7,laptop,qw2,12.0,5,4074
2021-07-03 05:40:37,146,Male,28,77,97,laptop,kz,14.0,1,2260
2021-07-21 06:02:22,138,Male,32,73,73,laptop,c6,15.0,2,1344
2021-01-02 13:36:42,162,Female,29,79,83,television,boom,32.0,1,4682
2021-06-08 15:01:51,80,Female,49,54,42,laptop,zeta,14.0,4,310
2021-12-12 07:52:41,113,Female,38,64,42,laptop,jl3,12.0,3,1594
2021-03-03 01:25:38,74,Female,60,50,56,laptop,k12,14.0,1,1482
2021-01-22 03:02:40,47,Female,50,40,55,laptop,j3,17.0,1,3975
2021-09-19 17:55:47,5,Female,31,17,40,smart phone,cz,6.5,2,3715
2021-01-18 16:46:47,99,Male,48,61,42,laptop,j3,15.0,3,4660
2021-10-19 00:04:42,1,Male,19,15,39,smart phone,k9,6.0,2,2901
2021-09-09 01:30:25,27,Female,45,28,32,laptop,zeta,14.0,3,3391
2021-09-05 17:48:13,157,Male,37,78,1,laptop,ki2,14.0,2,4725
2021-06-22 07:05:59,125,Female,23,70,29,laptop,zeta,12.0,5,4610
2021-03-17 17:43:00,193,Male,33,113,8,laptop,jl3,17.0,2,4495
2021-03-30 23:22:12,157,Male,37,78,1,laptop,k12,15.0,5,3096
2021-03-20 20:31:36,26,Male,29,28,82,laptop,j3,17.0,2,1434
2021-12-22 08:12:04,175,Female,52,88,13,laptop,zeta,14.0,2,227
2021-12-12 04:35:39,187,Female,54,101,24,laptop,kz,17.0,5,3065
2021-10-02 12:30:56,136,Female,29,73,88,laptop,kz,15.0,1,4621
2021-02-17 02:45:58,193,Male,33,113,8,smart phone,cz,6.0,3,1024
2021-07-26 14:34:34,144,Female,32,76,87,laptop,ki2,17.0,4,3029
2021-04-27 02:03:10,61,Male,70,46,56,laptop,jl3,12.0,3,2483
2021-12-05 04:16:29,8,Female,23,18,94,laptop,qw2,14.0,5,1729
2021-03-04 15:45:05,86,Male,48,54,46,laptop,zeta,14.0,2,918
2021-04-12 08:14:43,3,Female,20,16,6,laptop,kz,12.0,2,3285
2021-11-08 09:45:39,125,Female,23,70,29,laptop,kz,15.0,1,827
2021-05-29 01:00:56,77,Female,45,54,53,laptop,ki2,17.0,5,3973
2021-01-19 20:36:51,172,Male,28,87,75,laptop,c6,15.0,2,294
2021-04-30 05:49:59,90,Female,50,58,46,laptop,j3,17.0,3,1717
2021-08-31 10:05:41,32,Female,21,30,73,laptop,ki2,15.0,2,972
2021-11-05 03:52:24,23,Female,46,25,5,laptop,ay9,15.0,4,3186
2021-11-16 11:10:43,10,Female,30,19,72,laptop,ay9,15.0,1,4438
2021-09-04 23:49:37,197,Female,45,126,28,laptop,ay9,14.0,5,3056
2021-09-29 19:27:28,142,Male,32,75,93,laptop,j3,15.0,1,1047
2021-09-06 09:13:20,105,Male,49,62,56,laptop,ki2,14.0,5,147
2021-10-24 00:53:20,26,Male,29,28,82,laptop,c6,12.0,1,2618
2021-12-18 08:35:17,42,Male,24,38,92,laptop,zeta,14.0,2,1958
2021-05-23 23:19:50,146,Male,28,77,97,smart phone,pk2,6.0,5,4321
2021-02-27 02:22:23,53,Female,31,43,54,laptop,j3,17.0,2,4895
2021-05-29 05:16:12,43,Male,48,39,36,laptop,jl3,17.0,1,640
2021-01-05 04:24:53,181,Female,37,97,32,laptop,zeta,12.0,1,2310
2021-08-25 16:17:32,82,Male,38,54,55,laptop,k12,14.0,1,758
2021-11-06 18:42:16,129,Male,59,71,11,laptop,qw2,14.0,4,1411
2021-01-25 03:16:04,167,Male,42,86,20,laptop,kz,12.0,4,2768
2021-11-11 15:58:33,96,Male,24,60,52,laptop,jl3,14.0,5,654
2021-04-20 09:15:07,99,Male,48,61,42,laptop,kz,12.0,2,1465
2021-12-16 14:17:09,165,Male,50,85,26,smart phone,bn20,5.5,1,650
2021-03-25 04:55:27,59,Female,27,46,51,laptop,zeta,17.0,2,598
2021-02-11 05:02:24,165,Male,50,85,26,laptop,kz,17.0,2,3143
2021-02-27 13:31:22,190,Female,36,103,85,laptop,c6,17.0,2,1010
2021-09-29 21:39:00,85,Female,21,54,57,laptop,j3,12.0,4,4683
2021-11-28 02:45:23,163,Male,19,81,5,laptop,j3,17.0,1,2242
2021-04-29 07:11:17,112,Female,19,63,54,laptop,k12,15.0,2,1137
2021-10-02 01:17:22,113,Female,38,64,42,laptop,j3,12.0,2,1201
2021-05-09 11:20:29,158,Female,30,78,78,laptop,k12,12.0,5,797
2021-11-14 16:57:30,102,Female,49,62,48,laptop,j3,17.0,1,3578
2021-12-23 07:32:02,184,Female,29,98,88,television,jk23,48.0,3,1831
2021-11-14 16:35:21,110,Male,66,63,48,laptop,c6,14.0,1,888
2021-04-22 07:22:29,128,Male,40,71,95,laptop,k12,17.0,5,1188
2021-04-02 07:19:22,165,Male,50,85,26,laptop,ki2,12.0,4,3066
2021-08-05 16:05:48,171,Male,40,87,13,laptop,k12,12.0,3,700
2021-01-26 05:16:57,87,Female,55,57,58,laptop,ay9,17.0,5,4182
2021-05-17 10:38:37,129,Male,59,71,11,laptop,ki2,14.0,2,4973
2021-06-29 15:19:03,7,Female,35,18,6,laptop,c6,14.0,3,2956
2021-05-17 00:37:43,19,Male,52,23,29,laptop,jl3,17.0,2,2748
2021-01-08 05:07:04,190,Female,36,103,85,laptop,ki2,17.0,1,506
2021-10-12 10:24:52,123,Female,40,69,58,smart phone,xm23,6.0,2,1118
2021-10-08 11:53:59,27,Female,45,28,32,laptop,kz,12.0,2,3081
2021-05-20 21:25:58,69,Male,19,48,59,laptop,jl3,14.0,4,4247
2021-06-22 23:47:28,145,Male,25,77,12,laptop,qw2,15.0,4,1617
2021-09-23 19:11:22,142,Male,32,75,93,laptop,j3,14.0,5,1319
2021-04-13 19:35:09,116,Female,19,65,50,laptop,ki2,17.0,5,3413
2021-11-09 03:31:16,57,Female,51,44,50,laptop,c6,17.0,1,4912
2021-12-29 10:52:24,193,Male,33,113,8,laptop,c6,12.0,4,4572
2021-06-26 04:42:14,17,Female,35,21,35,laptop,jl3,17.0,3,1877
2021-10-26 07:57:00,104,Male,26,62,55,laptop,j3,17.0,3,4842
2021-06-10 21:46:21,29,Female,40,29,31,laptop,k12,17.0,1,2428
2021-07-10 02:17:40,103,Male,67,62,59,television,k20,48.0,2,2262
2021-04-10 09:32:46,131,Male,47,71,9,television,boom,32.0,1,4189
2021-02-03 06:20:19,29,Female,40,29,31,laptop,kz,15.0,4,938
2021-02-17 11:51:04,45,Female,49,39,28,laptop,zeta,17.0,5,4829
2021-02-21 22:10:35,97,Female,47,60,47,laptop,k12,14.0,2,3116
2021-03-15 08:14:27,102,Female,49,62,48,laptop,j3,14.0,2,1229
2021-02-24 05:38:55,114,Male,19,64,46,laptop,j3,12.0,5,3202
2021-04-28 01:06:14,88,Female,22,57,55,laptop,k12,12.0,2,2746
2021-01-10 23:38:56,21,Male,35,24,35,laptop,c6,17.0,3,1233
2021-03-04 21:22:51,182,Female,32,97,86,laptop,zeta,17.0,3,1071
2021-06-26 05:32:40,188,Male,28,101,68,laptop,jl3,17.0,4,4979
2021-01-24 05:38:44,25,Female,54,28,14,laptop,ay9,17.0,3,895
2021-04-14 09:14:00,187,Female,54,101,24,laptop,jl3,12.0,4,698
2021-04-27 14:21:42,148,Female,32,77,74,laptop,kz,14.0,1,4728
2021-06-06 18:47:29,200,Male,30,137,83,laptop,ki2,17.0,4,1369
2021-09-01 10:05:19,85,Female,21,54,57,laptop,ki2,15.0,3,4567
2021-10-14 16:22:38,19,Male,52,23,29,laptop,j3,17.0,3,1683
2021-12-23 19:30:16,118,Female,49,65,59,laptop,c6,15.0,2,4682
2021-08-06 21:33:45,82,Male,38,54,55,laptop,ay9,14.0,2,387
2021-05-24 21:25:21,83,Male,67,54,41,laptop,jl3,17.0,5,4455
2021-10-14 15:32:17,36,Female,21,33,81,laptop,jl3,12.0,5,3443
2021-01-28 01:34:04,20,Female,35,23,98,laptop,zeta,12.0,4,2864
2021-05-31 21:04:21,154,Female,38,78,76,laptop,jl3,14.0,5,1983
2021-06-28 11:09:44,77,Female,45,54,53,laptop,ay9,14.0,2,3401
2021-11-16 08:31:49,50,Female,31,40,42,laptop,ay9,12.0,2,57
2021-11-06 11:33:12,92,Male,18,59,41,laptop,ay9,12.0,2,653
2021-04-28 08:27:31,91,Female,68,59,55,laptop,ki2,15.0,2,1114
2021-12-05 08:11:18,108,Male,54,63,46,laptop,jl3,12.0,5,4392
2021-02-22 03:34:23,25,Female,54,28,14,laptop,jl3,15.0,3,1062
2021-10-26 21:41:22,131,Male,47,71,9,laptop,ki2,14.0,1,496
2021-09-02 22:11:17,11,Male,67,19,14,laptop,ki2,12.0,3,3339
2021-01-17 01:02:09,100,Male,20,61,49,laptop,ay9,17.0,2,3654
2021-08-13 22:17:37,24,Male,31,25,73,laptop,k12,17.0,4,2683
2021-07-12 19:18:56,40,Female,20,37,75,laptop,k12,17.0,5,3999
2021-01-10 12:27:56,31,Male,60,30,4,laptop,zeta,14.0,2,146
2021-12-01 03:07:35,194,Female,38,113,91,laptop,ki2,14.0,3,3725
2021-04-14 11:07:44,20,Female,35,23,98,laptop,k12,14.0,2,3078
2021-06-14 16:50:27,68,Female,68,48,48,laptop,k12,17.0,1,863
2021-10-04 21:17:30,41,Female,65,38,35,laptop,ay9,14.0,1,4840
2021-07-26 02:29:45,183,Male,46,98,15,laptop,c6,15.0,4,2516
2021-04-04 15:21:05,118,Female,49,65,59,laptop,jl3,14.0,4,2130
2021-12-07 14:11:39,119,Female,51,67,43,laptop,qw2,14.0,3,3238
2021-11-06 00:28:30,13,Female,58,20,15,laptop,qw2,14.0,1,2008
2021-02-03 23:38:23,149,Female,34,78,22,laptop,jl3,12.0,4,3116
2021-06-12 06:44:03,145,Male,25,77,12,laptop,jl3,12.0,2,797
2021-07-03 00:09:43,59,Female,27,46,51,laptop,jl3,17.0,3,3291
2021-07-25 18:46:23,177,Male,58,88,15,laptop,ay9,14.0,1,4073
2021-06-04 14:55:48,21,Male,35,24,35,television,ss2,32.0,3,1233
2021-03-15 04:52:25,20,Female,35,23,98,laptop,zeta,15.0,5,738
2021-04-08 14:54:34,154,Female,38,78,76,laptop,ay9,14.0,1,3454
2021-04-09 15:41:14,2,Male,21,15,81,smart phone,cz,5.5,2,566
2021-05-11 16:41:01,21,Male,35,24,35,laptop,j3,15.0,2,3389
2021-06-09 09:39:03,56,Male,47,43,41,smart phone,c12,6.0,3,1134
2021-08-24 12:23:40,155,Female,47,78,16,laptop,kz,12.0,1,2237
2021-07-28 01:14:55,57,Female,51,44,50,laptop,ay9,14.0,4,802
2021-07-05 00:32:52,25,Female,54,28,14,laptop,ki2,17.0,3,888
2021-07-14 04:30:40,145,Male,25,77,12,laptop,j3,15.0,5,579
2021-11-04 19:55:17,130,Male,38,71,75,laptop,j3,15.0,2,560
2021-08-18 06:08:14,160,Female,30,78,73,laptop,c6,15.0,3,2988
2021-02-15 06:00:35,57,Female,51,44,50,laptop,c6,12.0,1,1214
2021-02-20 13:25:13,78,Male,40,54,48,laptop,k12,15.0,4,3701
2021-01-18 22:28:57,18,Male,20,21,66,laptop,c6,12.0,4,4430
2021-01-26 19:18:24,52,Male,33,42,60,laptop,ki2,14.0,1,4114
2021-05-06 08:54:10,83,Male,67,54,41,laptop,qw2,17.0,5,4416
2021-08-17 06:36:07,27,Female,45,28,32,laptop,j3,14.0,5,2237
2021-10-24 09:33:36,92,Male,18,59,41,television,boom,40.0,2,1767
2021-09-03 06:10:47,91,Female,68,59,55,laptop,qw2,12.0,2,4415
2021-05-18 17:04:09,47,Female,50,40,55,laptop,c6,15.0,2,1086
2021-03-15 21:46:31,163,Male,19,81,5,laptop,jl3,14.0,4,2778
2021-07-14 22:09:04,112,Female,19,63,54,laptop,jl3,17.0,2,1188
2021-07-26 20:13:12,52,Male,33,42,60,laptop,kz,12.0,3,527
2021-04-22 15:01:57,155,Female,47,78,16,smart phone,platina,6.0,1,2549
2021-12-27 20:35:38,28,Male,35,28,61,laptop,j3,17.0,1,2570
2021-02-11 19:08:16,191,Female,34,103,23,laptop,j3,14.0,5,2341
2021-08-09 03:48:29,105,Male,49,62,56,laptop,j3,17.0,1,2310
2021-12-18 18:24:45,181,Female,37,97,32,laptop,jl3,14.0,1,2909
2021-01-03 14:14:46,197,Female,45,126,28,television,k20,24.0,5,2570
2021-04-01 17:06:01,105,Male,49,62,56,television,boom,55.0,2,1510
2021-12-31 00:00:51,74,Female,60,50,56,laptop,j3,12.0,3,4635
2021-08-23 14:33:41,56,Male,47,43,41,laptop,c6,12.0,4,1711
2021-02-20 16:39:23,102,Female,49,62,48,laptop,kz,15.0,4,1095
2021-06-13 22:35:02,54,Male,59,43,60,laptop,ay9,12.0,5,1119
2021-05-16 02:36:06,53,Female,31,43,54,laptop,c6,17.0,1,927
2021-03-25 08:58:53,53,Female,31,43,54,laptop,ay9,17.0,1,90
2021-02-06 09:11:27,28,Male,35,28,61,laptop,ki2,17.0,1,1513
2021-06-06 22:25:25,80,Female,49,54,42,laptop,j3,12.0,5,280
2021-11-05 15:29:09,106,Female,21,62,42,laptop,ki2,12.0,2,143
2021-12-18 02:04:07,67,Female,43,48,50,laptop,j3,17.0,2,1784
2021-04-15 18:06:16,118,Female,49,65,59,laptop,j3,12.0,1,3009
2021-10-24 05:12:27,71,Male,70,49,55,laptop,j3,17.0,1,176
2021-07-15 19:50:27,30,Female,23,29,87,laptop,ki2,17.0,1,897
2021-05-01 09:22:57,195,Female,47,120,16,laptop,ay9,17.0,5,4683
2021-11-08 07:58:16,160,Female,30,78,73,laptop,zeta,17.0,4,3593
2021-08-27 16:17:13,119,Female,51,67,43,laptop,qw2,12.0,5,3189
2021-12-06 04:05:43,3,Female,20,16,6,television,jk23,55.0,3,562
2021-06-19 09:36:43,32,Female,21,30,73,television,boom,32.0,4,1173
2021-02-26 19:18:14,16,Male,22,20,79,laptop,k12,14.0,4,1611
2021-11-29 02:15:37,120,Female,50,67,57,laptop,jl3,12.0,4,4028
2021-09-28 18:39:40,26,Male,29,28,82,laptop,j3,17.0,3,4710
2021-09-14 20:32:52,60,Male,53,46,46,laptop,jl3,12.0,3,3195
2021-08-01 22:08:57,67,Female,43,48,50,laptop,ki2,12.0,2,612
2021-12-24 09:43:19,141,Female,57,75,5,laptop,zeta,17.0,1,4622
2021-09-25 11:26:07,168,Female,33,86,95,laptop,ki2,14.0,3,1318
2021-12-16 09:46:23,18,Male,20,21,66,laptop,c6,14.0,3,3955
2021-06-05 22:59:36,47,Female,50,40,55,laptop,ki2,17.0,2,2011
2021-09-01 20:31:41,21,Male,35,24,35,laptop,kz,15.0,4,4986
2021-09-25 21:41:03,95,Female,32,60,42,laptop,c6,14.0,5,879
2021-06-11 12:12:34,186,Male,30,99,97,laptop,k12,14.0,5,2062
2021-04-07 06:15:21,50,Female,31,40,42,laptop,ki2,12.0,2,3339
2021-04-22 00:35:25,43,Male,48,39,36,laptop,ki2,17.0,1,1503
2021-09-10 16:12:41,97,Female,47,60,47,laptop,zeta,17.0,2,3978
2021-04-05 03:15:06,62,Male,19,46,55,laptop,k12,15.0,1,1250
2021-11-16 08:23:58,53,Female,31,43,54,laptop,ki2,15.0,1,973
2021-09-23 17:44:15,140,Female,35,74,72,television,k20,24.0,3,1251
2021-01-13 17:53:01,122,Female,38,67,40,laptop,ki2,14.0,2,4383
2021-06-02 21:46:14,52,Male,33,42,60,laptop,k12,15.0,2,1769
2021-01-22 01:01:33,106,Female,21,62,42,laptop,kz,14.0,2,1503
2021-11-08 01:55:56,181,Female,37,97,32,laptop,ki2,17.0,2,3973
2021-12-05 15:45:07,25,Female,54,28,14,laptop,k12,17.0,5,1536
2021-02-25 07:28:38,46,Female,24,39,65,laptop,qw2,14.0,5,2398
2021-11-02 18:57:44,126,Female,31,70,77,laptop,ki2,12.0,1,1454
2021-11-24 10:13:03,41,Female,65,38,35,laptop,j3,12.0,3,1118
2021-10-11 12:50:46,49,Female,29,40,42,laptop,jl3,14.0,2,3481
2021-12-06 17:08:47,141,Female,57,75,5,laptop,c6,17.0,1,438
2021-09-29 01:33:56,130,Male,38,71,75,laptop,j3,12.0,4,1363
2021-10-09 11:33:43,148,Female,32,77,74,laptop,j3,12.0,2,2499
2021-04-18 13:22:56,121,Male,27,67,56,television,jk23,55.0,3,2430
2021-05-17 14:25:30,86,Male,48,54,46,laptop,jl3,12.0,3,2763
2021-11-22 14:05:11,199,Male,32,137,18,laptop,j3,14.0,3,4263
2021-01-29 03:21:13,125,Female,23,70,29,laptop,qw2,15.0,2,280
2021-07-12 16:32:07,189,Female,41,103,17,laptop,j3,17.0,2,3036
